date,I-CIP,price_standardized,price_normalized,price_diff,I-CIP_Standardised
2023-04-24,182.56,-0.16535950383180933,0.2886117907031805,2.8400000000000034,0.28861179070318044
2023-04-25,179.09,-0.2748960737362406,0.2612264225396575,-3.469999999999999,0.26122642253965744
2023-04-26,180.06,-0.24427634093874828,0.26888169836634834,0.9699999999999989,0.26888169836634845
2023-04-27,181.22,-0.20765892852112872,0.2780364612106384,1.1599999999999966,0.2780364612106385
2023-04-28,176.0,-0.37243728440041723,0.23684002841133292,-5.219999999999999,0.236840028411333
2023-05-01,177.95,-0.3108821514570052,0.2522295004340619,1.9499999999999886,0.252229500434062
2023-05-02,175.97,-0.37338428644570054,0.23660326730329093,-1.9799999999999898,0.23660326730329095
2023-05-03,175.29,-0.39484966613878814,0.23123668218767254,-0.6800000000000068,0.23123668218767257
2023-05-04,173.83,-0.44093709900923983,0.21971430826296273,-1.4599999999999795,0.21971430826296268
2023-05-05,176.7,-0.3503405700104747,0.24236445426564585,2.869999999999976,0.2423644542656458
2023-05-08,174.88,-0.407792027424326,0.2280009470444321,-1.8199999999999932,0.2280009470444322
2023-05-09,176.98,-0.34150188425449746,0.24457422460737105,2.0999999999999943,0.244574224607371
2023-05-10,177.07,-0.3386608781186476,0.24528450793149703,0.09000000000000341,0.24528450793149714
2023-05-11,172.76,-0.47471350529101036,0.2112698287427984,-4.310000000000002,0.21126982874279832
2023-05-12,173.4,-0.45451079499163355,0.21632073238102756,0.6400000000000148,0.21632073238102767
2023-05-15,178.1,-0.30614714123058867,0.25341330597427186,4.699999999999989,0.2534133059742718
2023-05-16,176.87,-0.3449742250872023,0.24370610054455055,-1.2299999999999898,0.24370610054455066
2023-05-17,177.43,-0.3272968535752479,0.24812564122800096,0.5600000000000023,0.24812564122800107
2023-05-18,177.22,-0.33392586789223105,0.246468313471707,-0.21000000000000796,0.24646831347170695
2023-05-19,179.19,-0.2717394002519632,0.26201562623313074,1.9699999999999989,0.2620156262331308
2023-05-22,178.98,-0.27836841456894634,0.2603582984768368,-0.21000000000000796,0.26035829847683667
2023-05-23,176.88,-0.34465855773877485,0.2437850209138978,-2.0999999999999943,0.24378502091389787
2023-05-24,177.51,-0.3247715147878264,0.24875700418277946,0.6299999999999955,0.24875700418277957
2023-05-25,173.46,-0.45261679090106693,0.21679425459711155,-4.049999999999983,0.21679425459711155
2023-05-26,172.49,-0.48323652369855924,0.20913897877042067,-0.9699999999999989,0.20913897877042076
2023-05-29,172.84,-0.47218816650358797,0.21190119169757712,0.3499999999999943,0.21190119169757726
2023-05-30,169.87,-0.5659413689866314,0.18846184200142055,-2.969999999999999,0.18846184200142058
2023-05-31,170.47,-0.5470013280809662,0.19319706416226023,0.5999999999999943,0.19319706416226023
2023-06-01,173.56,-0.44946011741678954,0.21758345829058479,3.0900000000000034,0.2175834582905849
2023-06-02,175.62,-0.3844326436406718,0.23384105437613448,2.0600000000000023,0.23384105437613445
2023-06-05,173.15,-0.4624024787023274,0.21434772314734435,-2.469999999999999,0.2143477231473443
2023-06-06,173.15,-0.4624024787023274,0.21434772314734435,0.0,0.2143477231473443
2023-06-07,175.07,-0.4017943478041987,0.22950043406203133,1.9199999999999875,0.22950043406203124
2023-06-08,182.04,-0.18177420595005297,0.28450793149711934,6.969999999999999,0.2845079314971193
2023-06-09,179.5,-0.2619537124507027,0.26446215768289794,-2.539999999999992,0.26446215768289805
2023-06-12,173.84,-0.44062143166081236,0.21979322863231,-5.659999999999997,0.2197932286323101
2023-06-13,172.0,-0.4987042237715195,0.2052718806724015,-1.8400000000000034,0.20527188067240143
2023-06-14,172.69,-0.47692317673000445,0.21071738615736715,0.6899999999999977,0.21071738615736724
2023-06-15,175.65,-0.3834856415953885,0.23407781548417647,2.960000000000008,0.2340778154841765
2023-06-16,175.05,-0.40242568250105365,0.2293425933233368,-0.5999999999999943,0.22934259332333684
2023-06-19,175.87,-0.3765409599299779,0.2358140636098177,0.8199999999999932,0.2358140636098176
2023-06-20,172.62,-0.47913284816899854,0.2101649435719359,-3.25,0.21016494357193594
2023-06-21,169.37,-0.5817247364080191,0.18451582353405413,-3.25,0.18451582353405405
2023-06-22,168.54,-0.6079251263275233,0.17796543287822578,-0.8300000000000125,0.17796543287822586
2023-06-23,164.52,-0.7348234003954806,0.14623944440059983,-4.019999999999982,0.14623944440059988
